Country,State,Crop,Season,Year,Soil_Type,Soil_pH,Soil_Moisture_%,Nitrogen_N,Phosphorus_P,Potassium_K,Temperature_C,Rainfall_mm,Humidity_%,Wind_Speed_kmph,Irrigation_Type,Area_hectare,Yield_kg_per_ha
India,Uttar Pradesh,Potato,Rabi,2012,Black,7.49,42.5,116,13,22,27.7,1593,39,13.2,Sprinkler,14.75,27436.2
India,Madhya Pradesh,Millet,Rabi,2004,Laterite,5.78,59.8,75,62,35,34.3,924,54,23.6,Sprinkler,7.03,1444.2
India,Uttar Pradesh,Maize,Zaid,2011,Alluvial,6.38,22.8,143,56,54,19.4,679,46,5.8,Rainfed,14.59,2565
India,Madhya Pradesh,Barley,Rabi,2018,Clay,6.27,54.7,65,55,60,18.5,1998,69,10.3,Rainfed,1.1,2000.9
India,Madhya Pradesh,Onion,Rabi,2001,Clay,7.49,37.1,136,38,101,18.1,1239,67,19,Rainfed,8.87,16716.4
India,Gujarat,Pigeon Pea,Zaid,2006,Clay,6.6,38.2,124,40,34,34.1,600,78,19.3,Sprinkler,12.5,910.1
India,Tamil Nadu,Potato,Zaid,2022,Loamy,7.79,25.1,116,57,65,34.7,565,81,23.8,Canal,3.46,25377.3
India,Rajasthan,Banana,Zaid,2004,Red,7.2,21.3,74,65,48,37.2,386,39,6.9,Rainfed,7.99,35253.2
India,Gujarat,Millet,Kharif,2019,Sandy,7.46,32.7,73,74,12,39.1,1301,52,21.6,Canal,12.37,1105.6
India,Andhra Pradesh,Onion,Zaid,2010,Alluvial,5.73,27,144,12,84,24.4,1783,35,2.3,Canal,7.68,19959.7
India,Gujarat,Cotton,Rabi,2017,Red,6.08,39.3,84,13,103,23.5,1748,74,4.5,Canal,8.99,2040.2
India,Karnataka,Wheat,Kharif,2017,Alluvial,5.81,25.9,70,28,62,39.8,1892,82,23.6,Drip,1.41,2718.8
India,Karnataka,Maize,Zaid,2006,Sandy,6.57,25.5,147,50,42,18.6,242,92,22.1,Drip,13.11,3627.6
India,Rajasthan,Soybean,Kharif,2009,Clay,7.15,55.1,110,31,71,16,1210,92,2.5,Sprinkler,0.61,1307.5
India,Uttar Pradesh,Tomato,Kharif,2022,Laterite,5.89,56.9,51,34,107,24.6,1850,71,2.6,Canal,7.92,32124.8
India,Tamil Nadu,Millet,Rabi,2019,Laterite,5.8,58.6,122,13,114,17.2,1821,78,9.4,Canal,7.38,1106.1
India,Rajasthan,Banana,Kharif,2013,Laterite,6.91,47.2,76,62,76,24.6,688,44,10.6,Canal,1.73,51033.5
India,Madhya Pradesh,Chickpea,Zaid,2019,Alluvial,6.03,50.8,48,60,78,25.3,1104,68,12.2,Canal,3.83,1498
India,Punjab,Banana,Kharif,2019,Sandy,6.6,53.4,106,14,104,31,373,52,14.2,Canal,11.04,46539.8
India,Tamil Nadu,Sugarcane,Kharif,2010,Black,5.62,46.4,141,59,13,33.6,694,37,4.1,Canal,13.5,83745.4
India,Tamil Nadu,Mango,Rabi,2001,Black,7.07,33.2,98,59,81,31.2,1986,62,24.7,Canal,2.94,10267.1
India,Madhya Pradesh,Coffee,Rabi,2012,Laterite,6.75,26.3,126,68,68,32.7,1253,57,24,Drip,14.41,1462.4
India,Madhya Pradesh,Coffee,Zaid,2012,Loamy,6.99,29.5,71,30,26,24.2,1998,34,10.8,Rainfed,3.1,1953.8
India,Maharashtra,Sorghum,Rabi,2008,Alluvial,6.13,53.6,108,32,31,26.4,230,92,12.7,Drip,9.42,1264.5
India,Rajasthan,Sorghum,Zaid,2016,Black,6.14,47.8,50,12,47,32.9,1948,92,9.7,Drip,9.95,1357.6
India,Madhya Pradesh,Tomato,Zaid,2014,Alluvial,7.34,38.2,103,59,97,18.7,837,66,16.6,Drip,10.26,28672.2
India,Karnataka,Onion,Rabi,2023,Sandy,7.15,21.2,58,63,40,32.8,349,91,17.8,Canal,11.51,15520.3
India,Andhra Pradesh,Chickpea,Kharif,2021,Loamy,6.83,30.6,75,25,58,38.8,361,47,13.8,Rainfed,8.57,1086
India,Punjab,Pigeon Pea,Rabi,2025,Loamy,6.94,49.2,66,15,61,19.4,819,81,23.2,Rainfed,0.9,1158.9
India,Rajasthan,Banana,Kharif,2022,Laterite,5.72,40.5,25,50,119,24.9,1053,92,9.3,Sprinkler,8.18,30900
India,Bihar,Cotton,Kharif,2020,Red,7.47,37.4,128,63,98,29.5,353,56,7.2,Rainfed,12.58,2140.6
India,Karnataka,Sugarcane,Zaid,2021,Laterite,7.27,32.5,54,19,47,33,1733,50,16.7,Canal,8.86,64943.2
India,Uttar Pradesh,Soybean,Zaid,2021,Red,6.86,44.3,90,38,105,21.3,1075,75,4.9,Drip,2.77,1383.6
India,Madhya Pradesh,Wheat,Rabi,2015,Loamy,7.61,58.7,56,68,58,29.6,857,61,14.9,Canal,3.48,3460.5
India,Bihar,Rice,Kharif,2024,Black,5.89,56,142,55,99,38.4,1139,55,8.8,Sprinkler,7.69,2803.3
India,Madhya Pradesh,Tea,Rabi,2009,Loamy,7.08,21.2,28,21,109,23.9,1078,81,4.3,Sprinkler,2.27,2472.3
India,Tamil Nadu,Millet,Zaid,2019,Clay,7.71,39.2,94,38,36,29.2,386,46,8.6,Canal,2.37,1499.6
India,Tamil Nadu,Rice,Rabi,2011,Clay,5.54,40.4,70,49,93,37.2,1421,55,16.1,Rainfed,14.32,3288.5
India,Maharashtra,Tea,Rabi,2004,Alluvial,7.19,44.2,65,52,119,22.8,1078,47,2.2,Canal,4.03,1899.4
India,Tamil Nadu,Wheat,Zaid,2019,Loamy,5.52,28,90,16,36,36.8,244,91,20.6,Canal,7.28,3181.9
India,Maharashtra,Millet,Zaid,2016,Clay,7.51,51.3,83,21,90,31.8,1400,46,15,Canal,5.19,989.7
India,Maharashtra,Chickpea,Zaid,2009,Red,5.63,39,134,22,23,32.9,1470,55,21.6,Drip,11.15,893.7
India,Bihar,Maize,Zaid,2005,Black,7,59.7,40,70,12,16.7,1946,70,4.8,Sprinkler,8.27,3608.8
India,Madhya Pradesh,Soybean,Rabi,2020,Black,6.37,21,24,56,113,23.9,1334,34,12.3,Canal,9.16,1879.5
India,Uttar Pradesh,Tea,Zaid,2019,Loamy,5.97,27.6,25,28,36,17.9,695,37,17,Canal,8.21,1925.2
India,Tamil Nadu,Groundnut,Zaid,2005,Laterite,7.57,47.6,62,12,118,29,630,71,4.5,Rainfed,12.28,1595.1
India,Karnataka,Mango,Rabi,2011,Black,7.22,47.8,45,49,71,35.9,1023,68,1.3,Drip,3.12,8319.2
India,Maharashtra,Tea,Rabi,2020,Alluvial,6.28,43.3,112,21,23,25.2,366,69,23.6,Sprinkler,12.84,1745.8
India,Madhya Pradesh,Maize,Kharif,2018,Red,6.15,58.9,73,40,101,20.6,1093,69,19.7,Sprinkler,2.23,3875.1
India,Punjab,Chickpea,Rabi,2001,Sandy,7.19,36.6,147,44,53,22.6,790,84,19.8,Rainfed,9.26,1183.3
India,Rajasthan,Mustard,Kharif,2012,Black,7.42,36.7,44,75,34,29.3,1694,51,23.1,Rainfed,7.69,1124.3
India,Bihar,Millet,Zaid,2021,Clay,7.15,56.4,84,36,70,34.2,1451,41,14.9,Canal,6.14,1177.3
India,Uttar Pradesh,Barley,Kharif,2019,Red,6.97,41.5,23,12,113,32.2,662,88,16.4,Rainfed,8.17,1916.9
India,Gujarat,Rice,Kharif,2010,Laterite,6.02,34.1,146,57,84,38.6,1061,66,6,Drip,4.28,3226.6
India,Bihar,Tea,Zaid,2014,Sandy,7.46,48.8,128,30,61,37.1,1490,81,12.3,Drip,6.32,1675.1
India,Punjab,Sugarcane,Zaid,2012,Laterite,7.22,44.8,35,61,21,17.6,511,42,4.8,Canal,1.02,80745.7
India,Rajasthan,Coffee,Zaid,2025,Alluvial,6.69,32.3,121,16,106,32.6,1944,60,3.4,Canal,14.96,1998.3
India,Punjab,Onion,Kharif,2002,Laterite,6.68,31.9,132,60,93,24.8,365,38,7.1,Canal,1.81,14761.7
India,Tamil Nadu,Sorghum,Rabi,2013,Red,6.81,35.8,93,54,43,23.4,1916,36,12,Canal,12.52,1195.2
India,Maharashtra,Groundnut,Rabi,2007,Sandy,7.41,22.9,72,55,32,26.9,230,60,16.3,Rainfed,5.64,1604.8
India,Uttar Pradesh,Sugarcane,Rabi,2008,Loamy,7.21,57.7,137,42,28,34.2,1070,69,13.1,Sprinkler,11.17,54419
India,Andhra Pradesh,Wheat,Zaid,2014,Laterite,7.47,27.3,82,45,109,25.4,719,90,22.5,Sprinkler,5.46,2511.3
India,Maharashtra,Tea,Zaid,2022,Laterite,6.67,27.8,64,26,117,35.5,1942,33,8.8,Rainfed,14.25,1811.1
India,Andhra Pradesh,Wheat,Rabi,2017,Loamy,6.94,45.9,81,15,10,26.8,1740,54,21.3,Drip,2.64,3098.7
India,Rajasthan,Tomato,Zaid,2007,Clay,7.47,49,100,30,83,16.5,1825,78,11.5,Rainfed,5.63,23292.4
India,Madhya Pradesh,Maize,Kharif,2010,Clay,6.03,49.5,92,47,74,30.8,1085,50,4.3,Sprinkler,14.7,2524.7
India,Karnataka,Banana,Zaid,2004,Loamy,6.93,54.9,116,58,66,22.9,645,92,12.7,Canal,8.47,36971.7
India,Maharashtra,Groundnut,Rabi,2014,Loamy,7.6,41.8,123,70,31,20.6,1156,68,4.4,Drip,0.96,1281.8
India,Uttar Pradesh,Soybean,Rabi,2014,Red,5.54,37.5,83,67,52,31,900,46,5.5,Sprinkler,13.33,1717.8
India,Uttar Pradesh,Tea,Zaid,2025,Red,6.04,29.7,149,27,82,37.6,745,50,16.5,Drip,6.46,2166.1
India,Rajasthan,Sugarcane,Rabi,2006,Black,6.25,54.4,100,71,117,34.2,622,41,9.7,Rainfed,6.21,69827.1
India,Andhra Pradesh,Tomato,Rabi,2020,Alluvial,6.15,41.6,114,15,16,26.5,1168,82,24.2,Drip,3.87,34020.5
India,Punjab,Cotton,Zaid,2017,Clay,6.86,56,142,57,30,39.4,1439,73,13.9,Canal,10.6,2294.8
India,Karnataka,Chickpea,Zaid,2011,Loamy,7.54,28.1,57,20,80,23.6,1444,85,6.9,Rainfed,8.45,1311.2
India,Karnataka,Wheat,Rabi,2011,Alluvial,6.97,57.4,61,42,68,26.1,280,87,15.1,Drip,3.95,2126.9
India,Maharashtra,Tea,Zaid,2003,Alluvial,6.06,47.5,128,30,18,31.2,249,53,24.4,Sprinkler,13.62,2316.8
India,Rajasthan,Rice,Zaid,2010,Red,7.49,44.7,100,33,49,27.8,357,37,1.6,Canal,6.5,3156.1
India,Madhya Pradesh,Tea,Zaid,2020,Loamy,6.95,36.9,26,64,82,23.6,232,61,5.1,Canal,7.41,2056.5
India,Rajasthan,Tea,Rabi,2005,Clay,6,58.3,75,58,58,25.4,993,53,23.3,Drip,7.24,1760.7
India,Andhra Pradesh,Tea,Kharif,2020,Clay,6.33,37.8,80,18,21,36.6,297,71,1.6,Sprinkler,1.5,2773.5
India,Uttar Pradesh,Banana,Zaid,2009,Laterite,7.32,39.9,84,47,117,20,984,85,24.1,Canal,1.7,46865.3
India,Uttar Pradesh,Mango,Kharif,2014,Red,6.83,31.4,104,50,82,20,305,31,6.6,Drip,12.13,6976.9
India,Uttar Pradesh,Sorghum,Rabi,2000,Red,5.83,31.7,44,43,19,27.8,353,69,3.2,Rainfed,11.27,1518.6
India,Uttar Pradesh,Coffee,Rabi,2016,Black,7.35,51,25,72,83,19,1590,38,3.5,Sprinkler,12.21,1777.6
India,Karnataka,Groundnut,Rabi,2002,Sandy,6.21,25.1,27,26,117,19.3,1504,51,21.1,Sprinkler,4.26,2099
India,Bihar,Millet,Kharif,2024,Sandy,7.27,52.9,72,62,26,35.9,715,46,20.7,Canal,14.13,873.4
India,Tamil Nadu,Groundnut,Rabi,2010,Alluvial,6.99,45,38,45,111,32.6,434,63,21,Canal,1.17,1999.5
India,Andhra Pradesh,Mango,Kharif,2017,Laterite,6.11,41.6,28,45,13,19.7,841,81,24.1,Rainfed,8.42,8650.8
India,Bihar,Groundnut,Zaid,2009,Clay,5.99,29.2,27,22,73,24.7,1071,32,10.4,Drip,8.6,1978.6
India,Andhra Pradesh,Mustard,Kharif,2020,Loamy,5.8,51.5,57,29,25,37.9,1131,34,23,Rainfed,6.93,1578.8
India,Punjab,Soybean,Rabi,2008,Alluvial,6.06,52.2,42,60,58,36.8,244,92,4.9,Rainfed,10.87,1910.7
India,Rajasthan,Potato,Kharif,2006,Loamy,5.86,39.3,106,25,109,31.4,1282,59,23.5,Drip,5.16,29499.3
India,Rajasthan,Wheat,Rabi,2010,Clay,6.92,35.6,148,15,36,22.1,1334,78,6.8,Rainfed,5.37,2922.9
India,Gujarat,Sorghum,Zaid,2007,Laterite,6.88,29.8,26,19,15,24.3,1357,87,10.8,Drip,1.69,1536
India,Rajasthan,Groundnut,Kharif,2001,Laterite,6.85,50.2,126,40,113,31.3,1327,55,13.4,Sprinkler,14.92,2180.7
India,Karnataka,Coffee,Zaid,2004,Black,6.98,45.6,131,27,18,29,1922,66,20.3,Drip,9.79,2330.8
India,Madhya Pradesh,Onion,Kharif,2008,Red,7.37,28.3,43,50,67,29,1478,86,10.3,Sprinkler,8.24,25674
India,Maharashtra,Maize,Rabi,2000,Loamy,7.6,51.8,149,56,41,25.6,770,69,9.2,Canal,1.65,3606.6
India,Gujarat,Potato,Kharif,2016,Red,6.03,55.3,102,33,47,17.3,1662,42,24.6,Sprinkler,4.63,27288.4
India,Maharashtra,Onion,Zaid,2009,Red,6.85,22.4,125,49,39,18,977,69,2.8,Sprinkler,8.64,23848.3
India,Andhra Pradesh,Wheat,Kharif,2007,Sandy,5.68,50.9,119,54,87,35.9,309,93,1.6,Sprinkler,11.05,2649
India,Maharashtra,Banana,Zaid,2017,Red,5.78,54.1,75,10,54,37.1,1368,94,2.4,Rainfed,8.76,44843.5
India,Maharashtra,Tea,Zaid,2024,Sandy,7,59.7,111,36,38,37.3,888,89,22.9,Rainfed,14.47,2037.4
India,Gujarat,Mango,Rabi,2009,Clay,6.62,29.5,51,31,101,26.9,1875,77,6.6,Rainfed,4.26,8578.2
India,Punjab,Cotton,Kharif,2008,Alluvial,7.24,34.8,96,37,31,38.4,815,87,2,Sprinkler,12.6,1577
India,Uttar Pradesh,Maize,Zaid,2003,Loamy,6.48,58.6,89,57,40,35.9,281,57,18.5,Sprinkler,10.88,4072.9
India,Rajasthan,Sugarcane,Rabi,2001,Sandy,5.79,23.8,112,44,90,24.6,1904,52,16.4,Sprinkler,1.39,52869.4
India,Rajasthan,Maize,Rabi,2018,Laterite,7.51,40.9,29,12,26,20.6,1698,95,20,Canal,5.6,2733.9
India,Karnataka,Onion,Rabi,2009,Black,5.69,40.3,142,47,63,33.2,1963,87,13.6,Drip,14.97,23922.5
India,Gujarat,Banana,Zaid,2016,Loamy,5.93,44.3,93,53,88,33.1,526,37,5.3,Canal,2.61,41396.2
India,Karnataka,Wheat,Kharif,2002,Black,6.14,33.2,53,14,56,37.3,238,83,8,Drip,2.57,2806.3
India,Madhya Pradesh,Tea,Zaid,2020,Laterite,7.79,57,103,16,41,16.3,1912,31,2.5,Rainfed,8.91,2702.6
India,Madhya Pradesh,Sugarcane,Rabi,2018,Clay,6.46,30.8,130,51,37,23.8,1536,58,17.9,Sprinkler,11.58,62940
India,Karnataka,Chickpea,Zaid,2018,Loamy,6.65,46,52,66,20,15.9,1743,35,16.5,Drip,0.9,1079.2
India,Gujarat,Potato,Zaid,2025,Alluvial,7.27,39.8,107,38,48,20.3,207,54,17.3,Sprinkler,4.28,25492
India,Karnataka,Millet,Rabi,2021,Black,6.96,30.7,116,72,26,25,1383,83,24.5,Sprinkler,7.18,1447.1
India,Rajasthan,Maize,Kharif,2018,Loamy,7.44,27.6,76,45,85,18.1,1480,40,2.4,Rainfed,10.4,2883.9
India,Bihar,Cotton,Rabi,2018,Laterite,6.62,58.3,51,49,48,35.6,818,53,2.6,Sprinkler,5.17,1751.8
India,Tamil Nadu,Barley,Rabi,2014,Black,7.74,42.5,144,30,82,20.1,1052,47,18.7,Sprinkler,8.14,2841.7
India,Maharashtra,Tomato,Zaid,2024,Sandy,7.33,44.2,127,62,34,25.3,439,38,24.3,Rainfed,6.45,38793.9
India,Tamil Nadu,Soybean,Rabi,2017,Clay,6.42,51.3,21,25,35,35,344,93,14,Canal,8.07,1677.3
India,Gujarat,Onion,Zaid,2016,Black,6.38,23.2,78,55,77,17.9,1659,58,20.5,Rainfed,10.33,20759.8
India,Tamil Nadu,Mango,Rabi,2009,Clay,7.64,48.6,52,18,71,30.5,1680,31,15.6,Sprinkler,10.57,9802.1
India,Madhya Pradesh,Sorghum,Rabi,2023,Clay,7.07,26.6,115,12,28,38.5,614,74,23.4,Canal,3.34,1512.1
India,Andhra Pradesh,Rice,Kharif,2013,Sandy,6.93,49.6,124,32,22,26.4,1670,64,5.8,Canal,5.96,3321.6
India,Maharashtra,Sugarcane,Rabi,2018,Loamy,7.24,25.7,33,22,38,21,855,83,9.7,Rainfed,4.54,59072.3
India,Uttar Pradesh,Coffee,Kharif,2022,Clay,6.79,53.3,78,47,63,38.6,720,54,15.7,Sprinkler,5.63,1686.8
India,Gujarat,Potato,Rabi,2017,Sandy,5.87,47.2,34,43,82,16.4,1626,89,5.8,Canal,5.63,28281.2
India,Maharashtra,Mustard,Rabi,2010,Black,6.23,35.4,48,35,51,22.8,1472,32,21,Canal,1.1,1490.2
India,Tamil Nadu,Chickpea,Rabi,2010,Black,6.78,34.4,131,41,71,35.4,1343,64,20.2,Canal,12.52,1491
India,Madhya Pradesh,Onion,Kharif,2011,Clay,5.54,26,128,29,113,18.8,1632,62,18.3,Sprinkler,6.54,16480.6
India,Punjab,Soybean,Zaid,2007,Sandy,6.51,56.2,142,55,80,17.1,1754,31,15.9,Rainfed,13.55,1491
India,Bihar,Tea,Kharif,2015,Black,7.24,24.7,66,64,80,26.5,1908,34,6.3,Drip,10.01,1609
India,Uttar Pradesh,Barley,Rabi,2024,Clay,5.88,38.9,77,18,30,23.3,1322,49,21.9,Canal,13.85,3203.8
India,Bihar,Tomato,Zaid,2023,Loamy,5.65,29.5,112,60,18,34.9,364,67,14.9,Sprinkler,13.94,31882.5
India,Maharashtra,Sugarcane,Rabi,2007,Alluvial,7.42,59.9,104,66,54,23.4,837,43,6.1,Sprinkler,0.97,56638.7
India,Madhya Pradesh,Mustard,Kharif,2023,Red,6.92,43.4,72,54,36,31.7,437,42,18.7,Drip,7.02,1695.7
India,Madhya Pradesh,Potato,Kharif,2013,Loamy,5.91,26,105,47,57,29,419,39,1.8,Sprinkler,3.88,19161.7
India,Tamil Nadu,Groundnut,Zaid,2022,Loamy,7.35,46.7,83,77,94,29.9,1980,90,6.2,Drip,5.3,2214.8
India,Rajasthan,Potato,Kharif,2017,Red,7.01,59.7,101,21,78,27.8,533,67,6.4,Drip,2.87,18098.3
India,Tamil Nadu,Tea,Rabi,2023,Laterite,6.27,44.2,21,19,14,18.4,1528,46,8,Drip,0.95,2781.3
India,Rajasthan,Millet,Zaid,2020,Clay,6.37,38.3,79,74,81,16.6,1607,93,1.8,Drip,5.83,1054.1
India,Rajasthan,Mango,Rabi,2021,Red,5.86,31.7,103,21,24,28.6,1085,57,21.2,Rainfed,11.5,7364.3
India,Uttar Pradesh,Mango,Zaid,2003,Alluvial,7.42,23.7,67,61,86,31.2,208,37,3.3,Sprinkler,13.83,8615.5
India,Tamil Nadu,Coffee,Zaid,2016,Clay,6.67,29.1,137,60,106,33.1,1510,63,20.9,Canal,8.34,2277.5
India,Punjab,Banana,Rabi,2012,Red,6.78,42.1,45,73,53,33.1,1914,58,5.3,Rainfed,2.16,32627.4
India,Karnataka,Onion,Kharif,2004,Red,7.53,50.2,103,66,56,33.5,1586,70,21.2,Rainfed,6.8,18297.4
India,Karnataka,Groundnut,Rabi,2002,Alluvial,5.54,55.1,39,28,41,15.5,1151,75,1.7,Drip,10.77,1991.9
India,Tamil Nadu,Millet,Kharif,2008,Sandy,5.65,51.7,112,39,45,20.6,1258,52,19.8,Sprinkler,7.05,890.2
India,Tamil Nadu,Maize,Kharif,2019,Red,5.87,25,67,33,58,33.2,485,41,13.8,Rainfed,3.63,3165.3
India,Bihar,Maize,Rabi,2025,Loamy,5.57,50.9,140,35,62,18.1,1790,57,6.2,Sprinkler,11.28,3778.8
India,Uttar Pradesh,Sugarcane,Zaid,2017,Laterite,7.01,43.3,114,45,32,19.7,1275,63,10.8,Sprinkler,12.06,67370.5
India,Tamil Nadu,Tomato,Rabi,2019,Loamy,6.96,38.8,80,65,43,31.5,647,60,3.3,Drip,11.39,38615.5
India,Bihar,Chickpea,Zaid,2018,Red,5.98,42.9,80,67,27,35.2,381,32,4.3,Drip,8.6,1542.6
India,Rajasthan,Barley,Kharif,2018,Red,5.84,20.3,99,41,21,19.1,682,82,9.8,Canal,9.67,3140.9
India,Madhya Pradesh,Mango,Zaid,2020,Alluvial,5.84,22.7,38,11,96,28.8,1579,52,10.9,Canal,10.2,10185.4
India,Madhya Pradesh,Mango,Rabi,2015,Alluvial,7.69,41,32,58,11,19.5,1919,49,19.6,Drip,13.87,10171.8
India,Rajasthan,Tomato,Zaid,2000,Clay,7.1,26.9,149,55,117,20.2,620,44,19.2,Drip,2.79,36140.1
India,Gujarat,Wheat,Kharif,2004,Laterite,6.85,41.8,94,64,36,27,757,68,6.8,Sprinkler,8.73,3554.7
India,Bihar,Mango,Kharif,2023,Black,6.24,34.2,20,21,59,31.8,1650,68,5.4,Drip,7.66,5642.6
India,Bihar,Onion,Zaid,2014,Alluvial,6.5,56.3,22,72,40,29.4,1511,58,5,Drip,3.76,23395.4
India,Rajasthan,Pigeon Pea,Kharif,2025,Black,5.71,58,27,44,57,17.3,422,74,15.2,Rainfed,14.89,1123.8
India,Punjab,Rice,Kharif,2011,Laterite,7.8,59.2,99,31,95,22.1,1839,32,14.9,Sprinkler,12,2944.5
India,Andhra Pradesh,Banana,Zaid,2024,Red,7.24,56,126,19,78,38.5,621,82,3.5,Canal,4.57,31043.8
India,Maharashtra,Tea,Kharif,2000,Clay,6.93,59.4,59,59,26,30.7,1582,47,9.2,Canal,12.03,2009.9
India,Rajasthan,Groundnut,Zaid,2013,Red,6.85,48.2,138,44,52,31.5,1372,60,22,Rainfed,4.1,1675.5
India,Tamil Nadu,Barley,Zaid,2017,Loamy,6.66,58.4,27,25,80,20.3,1043,78,23.6,Sprinkler,4.56,2076.7
India,Tamil Nadu,Tea,Kharif,2017,Clay,6.09,45.7,93,45,27,39,357,41,24.3,Sprinkler,13.4,2787.7
India,Uttar Pradesh,Soybean,Zaid,2005,Black,6.02,52.4,46,70,75,20.2,1807,89,17.6,Rainfed,13.59,1599.3
India,Rajasthan,Pigeon Pea,Kharif,2000,Loamy,6.76,25.3,114,26,40,21.3,1155,39,1.9,Drip,12.31,1407.8
India,Rajasthan,Groundnut,Kharif,2016,Laterite,5.67,57.2,29,21,37,27.4,1058,56,6.8,Sprinkler,2.1,1830.9
India,Bihar,Mango,Rabi,2017,Alluvial,6.79,41.6,48,12,76,15.8,387,41,22.3,Drip,8.29,7461.6
India,Maharashtra,Potato,Kharif,2014,Black,7.62,27.5,98,28,18,33.6,873,87,2,Sprinkler,7.23,20448.8
India,Bihar,Sugarcane,Zaid,2011,Clay,7.6,41.1,85,31,106,17.4,413,78,3.7,Rainfed,9.23,56593.8
India,Andhra Pradesh,Mustard,Zaid,2012,Alluvial,5.52,48.3,31,10,37,16.4,672,45,7.9,Drip,9.35,1590.9
India,Madhya Pradesh,Groundnut,Zaid,2019,Black,5.75,50.8,32,62,101,27.7,1660,73,17.8,Drip,9.63,2137.1
India,Karnataka,Wheat,Rabi,2001,Loamy,6.84,40.9,127,53,27,16.2,619,40,23.5,Sprinkler,5,2020.2
India,Rajasthan,Tomato,Rabi,2003,Alluvial,7.45,28.7,121,19,24,20,1348,93,10.3,Rainfed,1.23,22881.3
India,Andhra Pradesh,Coffee,Zaid,2002,Alluvial,7.7,57.1,110,17,84,24.8,615,66,9.2,Canal,5.47,2055.2
India,Madhya Pradesh,Soybean,Zaid,2018,Laterite,7.48,50.9,81,26,98,30.1,1309,40,19.8,Drip,10.88,1204.3
India,Gujarat,Tomato,Rabi,2024,Laterite,7.06,30.8,28,79,14,34.6,1540,34,22.6,Drip,5.97,27842.7
India,Maharashtra,Soybean,Zaid,2007,Red,5.96,52.5,144,16,50,22.2,386,71,3.1,Drip,8.13,1762.8
India,Uttar Pradesh,Potato,Kharif,2011,Red,5.67,33.9,38,72,119,26.8,1726,72,24.7,Rainfed,14.8,30584.7
India,Uttar Pradesh,Potato,Kharif,2011,Laterite,5.61,32.5,109,46,100,38.9,1845,94,13.2,Rainfed,11.03,31216.1
India,Bihar,Tea,Zaid,2009,Laterite,6.91,54.5,106,77,85,24.8,870,62,24.9,Sprinkler,13.86,1988.3
India,Tamil Nadu,Rice,Kharif,2024,Loamy,5.58,54.9,37,73,83,32.7,1780,52,1.3,Drip,6.03,3179.7
India,Madhya Pradesh,Rice,Zaid,2000,Alluvial,7.2,35.9,123,16,82,21.8,409,76,22.4,Sprinkler,8.58,2965.2
India,Gujarat,Tea,Rabi,2004,Red,7.14,20.4,145,25,75,30.6,966,82,3.4,Sprinkler,3.63,2478.3
India,Andhra Pradesh,Mango,Zaid,2019,Laterite,5.68,27.5,68,23,82,35.1,490,75,19.7,Drip,6.56,9152.9
India,Maharashtra,Onion,Rabi,2010,Black,7.59,56.4,121,45,60,37.9,1930,78,1,Canal,3.94,16694.6
India,Madhya Pradesh,Cotton,Kharif,2008,Black,6.7,55.9,93,20,25,38.4,1594,75,4.3,Canal,8.35,2530.9
India,Gujarat,Soybean,Kharif,2013,Red,7.58,38.1,104,10,74,22.6,1316,41,4.9,Rainfed,8.96,1488
India,Karnataka,Tomato,Kharif,2002,Black,7.57,32.2,57,18,94,20,328,83,15.6,Sprinkler,3.06,25069.9
India,Rajasthan,Maize,Zaid,2004,Clay,5.95,32.1,31,34,66,35.4,498,71,17.7,Rainfed,13.05,3036.9
India,Uttar Pradesh,Soybean,Rabi,2023,Alluvial,6.38,55.9,71,24,46,30.7,831,55,3.2,Drip,3.38,1175.6
India,Andhra Pradesh,Barley,Rabi,2025,Red,5.81,33,124,67,48,25.4,610,73,10.7,Sprinkler,6.78,2007.3
India,Uttar Pradesh,Tomato,Kharif,2020,Clay,7.28,40.5,111,33,74,15.9,760,85,17.8,Drip,2.86,36381
India,Andhra Pradesh,Groundnut,Kharif,2008,Laterite,6.66,49.2,43,55,58,22.7,1943,86,22.8,Rainfed,3.22,2165.8
India,Bihar,Barley,Rabi,2017,Loamy,7.64,28.4,50,27,56,17.8,1643,52,5.5,Sprinkler,7.58,2407.4
India,Tamil Nadu,Millet,Zaid,2005,Loamy,5.98,30.2,101,76,49,27.3,326,38,11.2,Rainfed,9.31,1197.4
India,Andhra Pradesh,Tomato,Kharif,2020,Clay,7.08,34.3,42,72,23,35.7,301,45,6.5,Sprinkler,1.57,22190.5
India,Uttar Pradesh,Sorghum,Zaid,2024,Black,7.78,46.2,90,33,49,22.8,283,69,1.9,Drip,2.38,1350.7
India,Bihar,Coffee,Kharif,2006,Alluvial,7.03,52.7,91,40,57,23.9,1495,64,11.9,Drip,5.42,1516.3
India,Andhra Pradesh,Barley,Kharif,2015,Laterite,5.66,41.9,137,47,117,34.6,1125,62,11.1,Sprinkler,1.65,3010.6
India,Karnataka,Rice,Zaid,2007,Sandy,6.85,25.3,57,52,41,26.4,466,50,20.7,Rainfed,10.54,2883.3
India,Tamil Nadu,Banana,Zaid,2022,Alluvial,5.91,37.8,110,17,97,31.7,1891,35,22.4,Canal,13.59,28938.1
